date,GPR,GPRA,GPRT,dln_GPR,dln_GPRA,dln_GPRT,D_GULF,D_911,D_UKR,WAR_HIGH,CONTROL
2013-09-01,100.4593276977539,100.16348266601562,100.38423156738281,0.09936883865618906,-0.06582969674209593,0.21777624700349296,0,0,0,0,0
2013-10-01,72.95311737060547,78.73002624511719,65.50166320800781,-0.31993593902948714,-0.24077906722149311,-0.4269296040137718,0,0,0,0,1
2013-11-01,77.77902221679688,52.43838119506836,92.4988784790039,0.06405475047758102,-0.40638582179255067,0.34512098508607636,0,0,0,0,1
2013-12-01,70.37248992919922,66.79072570800781,70.09461212158203,-0.10006933876631496,0.24192544543766203,-0.2773505886987353,0,0,0,0,1
2014-01-01,77.91596984863281,83.1458969116211,70.48076629638672,0.1018285175984266,0.2190326246030656,0.005493922910687843,0,0,0,0,1
2014-02-01,69.00352478027344,59.08655548095703,73.27865600585938,-0.12147334927693887,-0.34159344789953305,0.03892952556077045,0,0,0,0,1
2014-03-01,119.83855438232422,74.0618896484375,151.67477416992188,0.5519878697337166,0.22589767936078253,0.7274692052532448,0,0,0,0,0
2014-04-01,93.22154235839844,60.90629959106445,113.13993072509766,-0.2511666206312526,-0.1955644793346032,-0.2931132072983518,0,0,0,0,0
2014-05-01,83.4288558959961,76.15043640136719,91.6987533569336,-0.11098459268768757,0.22337419921005353,-0.2101165932501532,0,0,0,0,0
2014-06-01,98.76710510253906,107.18201446533203,95.32296752929688,0.16877036152989344,0.34181764891366573,0.0387619996587647,0,0,0,0,0
2014-07-01,138.7539520263672,118.54683685302734,162.71510314941406,0.33993763028454893,0.10077967113940556,0.5347300540947568,0,0,0,1,0
2014-08-01,136.44558715820312,112.11448669433594,158.59349060058594,-0.01677632902005577,-0.05578757836051196,-0.025656572637548614,0,0,0,1,0
2014-09-01,131.55665588378906,120.78192138671875,143.3953857421875,-0.036488304219511214,0.07446606507646969,-0.10073851536926437,0,0,0,1,0
2014-10-01,83.66100311279297,77.19393157958984,86.33345031738281,-0.45266464576075105,-0.4476657694471351,-0.5073886220596284,0,0,0,0,0
2014-11-01,84.38005065917969,76.33753204345703,88.46994018554688,0.00855805077202021,-0.011156129149549443,0.02444570733824314,0,0,0,0,0
2014-12-01,86.5262222290039,96.23736572265625,81.27322387695312,0.02511650808860555,0.23165298102317244,-0.08484622269705433,0,0,0,0,0
2015-01-01,111.9856948852539,153.33984375,83.50390625,0.25792362374472155,0.46583895982008805,0.027076799500418858,0,0,0,0,0
2015-02-01,111.92469787597656,107.79053497314453,118.22520446777344,-0.0005448341189877581,-0.3524668062660474,0.3476979058087295,0,0,0,0,0
2015-03-01,104.23526763916016,83.63285064697266,117.48873138427734,-0.07117577169720501,-0.25375345965820895,-0.006248892135764628,0,0,0,0,0
2015-04-01,102.19049072265625,95.08645629882812,110.18872833251953,-0.019811905408656294,0.1283501508161935,-0.0641478181191486,0,0,0,0,0
2015-05-01,76.2623291015625,72.86188507080078,77.66873168945312,-0.29265953212216456,-0.26622088029281255,-0.34974185493318455,0,0,0,0,1
2015-06-01,85.90596771240234,88.7894287109375,81.06608581542969,0.11907420381223499,0.19770193311166206,0.04281194347216388,0,0,0,0,0
2015-07-01,106.80866241455078,86.16881561279297,120.84297180175781,0.21778573262335765,-0.029959252480729504,0.39922725278815463,0,0,0,0,0
2015-08-01,82.47853088378906,74.0282974243164,85.33859252929688,-0.258501004224593,-0.1518609266481219,-0.3478651639656425,0,0,0,0,0
2015-09-01,98.7674560546875,79.34535217285156,115.88518524169922,0.18023013057043524,0.06936245377109795,0.30597313343413557,0,0,0,0,0
2015-10-01,91.931884765625,108.51441955566406,79.726318359375,-0.07172023848541276,0.313073191774925,-0.37400016945392167,0,0,0,0,0
2015-11-01,150.71588134765625,213.99351501464844,113.04398345947266,0.4943485640917942,0.679062647612068,0.34917722803976403,0,0,0,1,0
2015-12-01,148.23687744140625,204.6312713623047,115.224365234375,-0.01658496639510343,-0.04473602759636908,0.019104252533634458,0,0,0,1,0
2016-01-01,118.21114349365234,109.52909851074219,124.23914337158203,-0.22633914042027126,-0.6250194295183382,0.07532705419939223,0,0,0,0,0
2016-02-01,103.74964904785156,117.58201599121094,91.322021484375,-0.13049160069050636,0.0709458447473521,-0.3078163261792639,0,0,0,0,0
2016-03-01,109.72029113769531,127.76814270019531,98.02693176269531,0.055953543092690516,0.08308113769752268,0.07085029713243518,0,0,0,0,0
2016-04-01,85.22145080566406,93.12298583984375,80.82244110107422,-0.252681147360418,-0.31629618832260054,-0.19298759145633237,0,0,0,0,0
2016-05-01,88.3324203491211,93.63965606689453,84.46136474609375,0.035854029428323386,0.005532921786216782,0.04403954450071712,0,0,0,0,0
2016-06-01,90.16812896728516,100.85737609863281,80.51286315917969,0.020568825644324384,0.07425343134132856,-0.04787724540899507,0,0,0,0,0
2016-07-01,114.6104507446289,145.14874267578125,97.0980453491211,0.2398629661182019,0.3640516271646197,0.1873042823509561,0,0,0,0,0
2016-08-01,98.73848724365234,121.45369720458984,82.44046783447266,-0.1490641812466187,-0.17822593101266548,-0.16364481395334796,0,0,0,0,0
2016-09-01,104.54522705078125,121.15049743652344,95.48959350585938,0.05714496041027228,-0.0024995439701598343,0.1469408421699514,0,0,0,0,0
2016-10-01,85.74778747558594,100.30767822265625,79.64808654785156,-0.19820948884136413,-0.18879130860297888,-0.1813992602102461,0,0,0,0,0
2016-11-01,82.91875457763672,83.97505950927734,81.22564697265625,-0.03354901578980751,-0.1777224004539546,0.01961303390075031,0,0,0,0,0
2016-12-01,102.18046569824219,113.97946166992188,93.9366226196289,0.2088792536290569,0.30549842722063936,0.14538928071104884,0,0,0,0,0
2017-01-01,105.20123291015625,103.17117309570312,108.2770004272461,0.029134498394788544,-0.09962878781398388,0.14207243493489852,0,0,0,0,0
2017-02-01,114.20635986328125,97.15160369873047,125.66468048095703,0.08213196632966113,-0.06011680042262668,0.14892433110307213,0,0,0,0,0
2017-03-01,96.63587951660156,95.67454528808594,95.83842468261719,-0.1670568904177685,-0.015320404508563534,-0.2709533961826125,0,0,0,0,0
2017-04-01,119.45992279052734,108.06884002685547,127.44654846191406,0.2120308451581172,0.1218161530940538,0.2850333516672041,0,0,0,0,0
2017-05-01,102.57996368408203,99.70480346679688,102.35460662841797,-0.152338313047502,-0.08055457670951416,-0.21925372927133235,0,0,0,0,0
2017-06-01,126.78901672363281,146.67166137695312,113.16846466064453,0.21188179141696395,0.38598263749440864,0.10043422654497203,0,0,0,1,0
2017-07-01,102.81346130371094,71.9550552368164,125.59920501708984,-0.20960812837022846,-0.7121548012275722,0.10421837831039227,0,0,0,0,0
2017-08-01,138.5316162109375,108.43595123291016,160.02310180664062,0.29818228448519246,0.4101179961811976,0.24222226657033552,0,0,0,1,0
2017-09-01,115.5344467163086,84.09626770019531,142.1448974609375,-0.18152985000247224,-0.2541975007747421,-0.11847124910582618,0,0,0,0,0
2017-10-01,91.4615707397461,69.15699768066406,109.23060607910156,-0.2336498333203636,-0.19558293802405036,-0.26338564250618113,0,0,0,0,0
2017-11-01,92.59601593017578,80.11587524414062,103.94397735595703,0.012327224069586862,0.14709477858541842,-0.04960922475869989,0,0,0,0,0
2017-12-01,82.71825408935547,62.65747833251953,95.908447265625,-0.11280581194691486,-0.24579098618913786,-0.080458012617175,0,0,0,0,0
2018-01-01,92.42678833007812,75.66629028320312,107.64431762695312,0.11097654935451828,0.18864971351180593,0.11543837467262019,0,0,0,0,0
2018-02-01,64.49137115478516,52.002201080322266,74.68311309814453,-0.3598854193156713,-0.37504670841678633,-0.3655784331478573,0,0,0,0,1
2018-03-01,111.96229553222656,64.55758666992188,146.9270782470703,0.551630733276725,0.21627159591266265,0.6766823937111459,0,0,0,0,0
2018-04-01,123.26347351074219,94.30585479736328,146.39566040039062,0.09616195791046867,0.37898563257465767,-0.0036234383366187117,0,0,0,1,0
2018-05-01,125.66661834716797,63.21790313720703,172.21670532226562,0.019308388780994612,-0.39995573611588675,0.16244063943729348,0,0,0,1,0
2018-06-01,103.96858978271484,56.64043426513672,137.0244598388672,-0.18954368207083405,-0.10986442205823543,-0.22859414958956137,0,0,0,0,0
2018-07-01,110.02842712402344,84.4084701538086,129.1023406982422,0.05664992860206297,0.3989446373725336,-0.059554020280881304,0,0,0,0,0
2018-08-01,112.74168395996094,68.57559204101562,145.11407470703125,0.024360458404210306,-0.207731083570855,0.11691472665350755,0,0,0,0,0
2018-09-01,75.05390930175781,51.163917541503906,88.62364196777344,-0.40689257318986183,-0.29290212218306166,-0.4931214938532671,0,0,0,0,1
2018-10-01,92.0164794921875,61.150474548339844,115.21215057373047,0.2037610399030596,0.1783030744159504,0.26237655504899493,0,0,0,0,0
2018-11-01,80.40758514404297,47.40216827392578,105.16685485839844,-0.134859171600632,-0.25466965067065717,-0.09122703365677864,0,0,0,0,0
2018-12-01,90.607666015625,66.24092864990234,106.06269836425781,0.11943030900584084,0.3346305576214488,0.008482230477523167,0,0,0,0,0
2019-01-01,87.42410278320312,55.7335090637207,112.98045349121094,-0.035767803134453935,-0.17271696441718554,0.06318441254517104,0,0,0,0,0
2019-02-01,96.80016326904297,57.51169967651367,127.857421875,0.10187766075085136,0.031406834705865805,0.1237009256836874,0,0,0,0,0
2019-03-01,82.32829284667969,66.64120483398438,90.78959655761719,-0.161933855344631,0.14733467769623676,-0.342371047793379,0,0,0,0,0
2019-04-01,79.25344848632812,57.51552963256836,95.45539855957031,-0.038063899766394904,-0.14726808553229276,0.050114403917646655,0,0,0,0,1
2019-05-01,106.4719009399414,64.66343688964844,134.97251892089844,0.29523018356406805,0.11714093223796862,0.3464120865636593,0,0,0,0,0
2019-06-01,106.58845520019531,53.42063903808594,142.6534881591797,0.0010940962832526324,-0.19099875400721622,0.05534733576337736,0,0,0,0,0
2019-07-01,93.52125549316406,47.41885757446289,126.93077850341797,-0.13078646374462366,-0.11917718142755307,-0.11677664322100956,0,0,0,0,0
2019-08-01,103.4044189453125,70.09744262695312,124.72541809082031,0.10045895563972174,0.3908663228835123,-0.017527220867357585,0,0,0,0,0
2019-09-01,90.36798858642578,67.81023406982422,110.8709487915039,-0.13475760144651527,-0.03317318305327177,-0.11774776440129386,0,0,0,0,0
2019-10-01,97.83673095703125,69.96658325195312,121.31104278564453,0.07940998255933263,0.031304617413324465,0.08999094734477353,0,0,0,0,0
2019-11-01,73.07838439941406,53.03253173828125,84.5873031616211,-0.29176745471126164,-0.27711221431858535,-0.36057367426912634,0,0,0,0,1
2019-12-01,74.27989196777344,63.33135223388672,80.11077117919922,0.016307658113873025,0.1774749708528538,-0.05437385783278259,0,0,0,0,1
2020-01-01,138.4209442138672,81.65093994140625,190.8443603515625,0.6224590806676389,0.25407282870062176,0.868047911908282,0,0,0,1,0
2020-02-01,75.95555877685547,56.68605041503906,87.1624526977539,-0.6001509464436943,-0.36492517514756084,-0.7836845787358708,0,0,0,0,1
2020-03-01,81.54003143310547,62.90298843383789,97.09007263183594,0.07094566656856749,0.10406551741100145,0.10786548161283616,0,0,0,0,0
2020-04-01,69.33940124511719,47.59123229980469,81.76082611083984,-0.16208077772195395,-0.2789451245605483,-0.17184090096973836,0,0,0,0,1
2020-05-01,68.50721740722656,42.29555892944336,83.35546112060547,-0.012074201835184262,-0.11796645819632934,0.019315896893888684,0,0,0,0,1
2020-06-01,71.22785949707031,49.760887145996094,85.86660766601562,0.03894492363013047,0.16254718607596663,0.029680891048833757,0,0,0,0,1
2020-07-01,66.47328186035156,36.25208282470703,88.73797607421875,-0.0690839365651783,-0.31673243988532684,0.032892919880822546,0,0,0,0,1
2020-08-01,65.46604919433594,28.454627990722656,90.00911712646484,-0.015268415042561045,-0.24218601851337596,0.014223028281496575,0,0,0,0,1
2020-09-01,80.37738037109375,49.51808166503906,101.25764465332031,0.20520112258442236,0.5540270706663009,0.11775723928051285,0,0,0,0,0
2020-10-01,76.08316802978516,42.68144226074219,97.65258026123047,-0.05490573979355595,-0.14857367074768923,-0.03625212534560163,0,0,0,0,1
2020-11-01,70.06746673583984,62.31394577026367,79.03644561767578,-0.08236846974600187,0.3784210310942919,-0.2115069975232391,0,0,0,0,1
2020-12-01,64.06729125976562,31.744428634643555,86.81527709960938,-0.08952463146182055,-0.6744680155161511,0.09387352661477433,0,0,0,0,1
2021-01-01,77.418701171875,48.2874870300293,98.47562408447266,0.18929441168622585,0.41945522552668235,0.1260264366971242,0,0,0,0,1
2021-02-01,73.95680236816406,46.326778411865234,94.48355865478516,-0.04574719764543733,-0.04145229806433148,-0.04138320945441709,0,0,0,0,1
2021-03-01,78.61876678466797,49.41804122924805,100.85202026367188,0.06112926312629252,0.06459540326270075,0.06522845968727786,0,0,0,0,1
2021-04-01,88.16622161865234,67.87379455566406,109.58695983886719,0.11461348071445165,0.31733445373536506,0.08306409130168468,0,0,0,0,0
2021-05-01,93.00713348388672,52.62611389160156,120.7828369140625,0.05345227952551923,-0.25443755996238115,0.09727580901772725,0,0,0,0,0
2021-06-01,74.12712097167969,46.34864044189453,92.54654693603516,-0.22689472398499433,-0.1270204992125894,-0.26628246881070794,0,0,0,0,1
2021-07-01,58.42076873779297,50.7158317565918,64.03631591796875,-0.2381100146695152,0.09004616614448047,-0.36826136942304544,0,0,0,0,1
2021-08-01,89.4865493774414,76.48285675048828,103.20159149169922,0.4264168720161745,0.4108284956579671,0.4772339157128682,0,0,0,0,0
2021-09-01,80.69696807861328,67.94027709960938,92.04731750488281,-0.10338732340840817,-0.11843757963751322,-0.11438150882302,0,0,0,0,0
2021-10-01,79.02923583984375,61.149112701416016,93.80802917480469,-0.020883146364085725,-0.10531368948683895,0.018947685690591243,0,0,0,0,1
2021-11-01,86.56914520263672,39.74269104003906,121.5009536743164,0.09112560319042995,-0.43088940084326977,0.25867166069380865,0,0,0,0,0
2021-12-01,105.34542083740234,47.65493392944336,155.3102569580078,0.19630121200138095,0.18156021896667118,0.24550266214405347,0,0,0,0,0
2022-01-01,138.67498779296875,63.251529693603516,199.48751831054688,0.2748883047946684,0.2831331422405903,0.25032689544806086,0,0,0,1,0
2022-02-01,216.1590118408203,105.21830749511719,320.6058654785156,0.44388132486155385,0.5089179985876058,0.4744608658114968,0,0,1,1,0
2022-03-01,318.9549255371094,250.9558563232422,403.713623046875,0.38903549076779065,0.869239741660591,0.23049323743636663,0,0,1,1,0
2022-04-01,191.14309692382812,184.41781616210938,221.91055297851562,-0.5120274474528905,-0.3080731290559271,-0.5984313865918773,0,0,1,1,0
2022-05-01,142.25848388671875,140.13734436035156,166.424560546875,-0.29537663418363636,-0.2745809505284482,-0.2877322692334907,0,0,0,1,0
2022-06-01,130.7073211669922,114.81468963623047,160.72695922851562,-0.08468507779686263,-0.19930353865488382,-0.034835097039737306,0,0,0,1,0
2022-07-01,117.17676544189453,97.83872985839844,141.24293518066406,-0.10927702370451353,-0.15999892473197352,-0.1292256675403891,0,0,0,0,0
2022-08-01,132.86322021484375,111.15857696533203,159.38302612304688,0.12563656919182087,0.12763729364183618,0.12082892227680375,0,0,0,1,0
2022-09-01,131.98587036132812,108.6280746459961,170.31179809570312,-0.006625305458692665,-0.02302791478660815,0.06632058894372062,0,0,0,1,0
2022-10-01,143.16241455078125,112.6750259399414,185.2843017578125,0.0812848777152535,0.036577910469344666,0.08426054814374506,0,0,0,1,0
2022-11-01,116.7162857055664,98.68260955810547,143.0465545654297,-0.20423367040885232,-0.13259906283388112,-0.25872127804035294,0,0,0,0,0
2022-12-01,111.19593811035156,109.772216796875,119.1385269165039,-0.04845222808136196,0.10649872645798286,-0.18288322586208938,0,0,0,0,0
2023-01-01,104.26704406738281,94.62993621826172,113.02135467529297,-0.06433851379613653,-0.1484335859118291,-0.05271012753208826,0,0,0,0,0
2023-02-01,120.99437713623047,103.02875518798828,147.05015563964844,0.14878873499988998,0.0850342493414189,0.263196943127209,0,0,0,1,0
2023-03-01,105.37997436523438,86.75404357910156,125.08584594726562,-0.13817145304761613,-0.1719310962460039,-0.16177345424906964,0,0,0,0,0
2023-04-01,106.80965423583984,93.2484130859375,118.16682434082031,0.013475696386480607,0.07219001093043342,-0.05690287752332157,0,0,0,0,0
2023-05-01,108.46768188476562,92.75943756103516,122.47150421142578,0.015403947890019865,-0.005257591543228912,0.035780992602454376,0,0,0,0,0
2023-06-01,110.52894592285156,95.2789077758789,129.40652465820312,0.018825174909435027,0.026799012681208545,0.055080418950254284,0,0,0,0,0
2023-07-01,107.44878387451172,91.76800537109375,123.80915069580078,-0.028263135741774192,-0.03754475016391101,-0.044217530522105974,0,0,0,0,0
2023-08-01,101.14118194580078,83.60504913330078,117.60943603515625,-0.0604969231465331,-0.09315979690979415,-0.05137200203098491,0,0,0,0,0
2023-09-01,98.63481140136719,68.4659194946289,125.65179443359375,-0.025093125710785813,-0.19976781876283578,0.06614527445431762,0,0,0,0,0
2023-10-01,197.8870086669922,221.80393981933594,205.04005432128906,0.6962719483985449,1.1754577418597147,0.4896908018918822,0,0,0,1,0
2023-11-01,156.69613647460938,189.5543975830078,143.49435424804688,-0.23338771100272382,-0.15711779588049257,-0.3569096557794591,0,0,0,1,0
2023-12-01,142.2794647216797,173.96380615234375,136.1783905029297,-0.09651530857765867,-0.08582877485600005,-0.05232997011617524,0,0,0,1,0
2024-01-01,160.3736572265625,208.4711456298828,140.83609008789062,0.11971326526444503,0.180953374439083,0.033631011435761415,0,0,0,1,0
2024-02-01,146.59817504882812,171.18118286132812,140.2446746826172,-0.08981110932254843,-0.19707809692412148,-0.004208159021608537,0,0,0,1,0
2024-03-01,133.21316528320312,151.81399536132812,121.53968048095703,-0.0957447491831811,-0.1200664877056532,-0.14314777572162285,0,0,0,1,0
2024-04-01,163.9473419189453,165.99069213867188,170.697998046875,0.207594698720432,0.08927565856278186,0.33965510404525645,0,0,0,1,0
2024-05-01,130.52186584472656,133.154296875,131.44712829589844,-0.22800452331220367,-0.220423132656415,-0.2612911972514871,0,0,0,1,0
2024-06-01,113.0927963256836,109.73841094970703,125.71302795410156,-0.14333207896399003,-0.19340913128582393,-0.04460295112031609,0,0,0,0,0
2024-07-01,92.3948745727539,95.11029815673828,95.1602783203125,-0.20213718101153333,-0.14306220003693504,-0.27843914326426766,0,0,0,0,0
2024-08-01,140.97506713867188,165.17947387695312,124.80498504638672,0.4225115388210856,0.5519953518761582,0.2711897892274546,0,0,0,1,0
2024-09-01,130.35877990722656,135.5546112060547,134.03704833984375,-0.07829255142346359,-0.19765800937357536,0.07136384246588534,0,0,0,1,0
2024-10-01,130.689208984375,142.81838989257812,128.40969848632812,0.0025315594655408447,0.05219922852019998,-0.0428903200994295,0,0,0,1,0
2024-11-01,128.90164184570312,127.42887115478516,139.14866638183594,-0.01377240675642799,-0.11401548674083273,0.08031698210719629,0,0,0,1,0
2024-12-01,142.36643981933594,164.81373596191406,128.26246643066406,0.09935464855203069,0.2572576276519998,-0.08146422042857804,0,0,0,1,0
